ensembl_gene_id,gene_biotype
ENSMUSG00000040013,protein_coding
ENSMUSG00000040018,protein_coding
ENSMUSG00000040021,protein_coding
ENSMUSG00000040022,protein_coding
ENSMUSG00000040025,protein_coding
ENSMUSG00000040026,protein_coding
ENSMUSG00000040028,protein_coding
ENSMUSG00000040029,protein_coding
ENSMUSG00000040033,protein_coding
ENSMUSG00000040034,protein_coding
ENSMUSG00000040040,protein_coding
ENSMUSG00000040043,protein_coding
ENSMUSG00000040044,protein_coding
ENSMUSG00000040048,protein_coding
ENSMUSG00000040054,protein_coding
ENSMUSG00000040078,processed_pseudogene
ENSMUSG00000040084,protein_coding
ENSMUSG00000040093,protein_coding
ENSMUSG00000040097,protein_coding
ENSMUSG00000040102,protein_coding
ENSMUSG00000040105,protein_coding
ENSMUSG00000040111,protein_coding
ENSMUSG00000040112,protein_coding
ENSMUSG00000040118,protein_coding
ENSMUSG00000040123,protein_coding
ENSMUSG00000040124,protein_coding
ENSMUSG00000040128,protein_coding
ENSMUSG00000040139,protein_coding
ENSMUSG00000040147,protein_coding
ENSMUSG00000040151,protein_coding
ENSMUSG00000040152,protein_coding
ENSMUSG00000040158,protein_coding
ENSMUSG00000040167,protein_coding
ENSMUSG00000040174,protein_coding
ENSMUSG00000040177,protein_coding
ENSMUSG00000040183,protein_coding
ENSMUSG00000040187,protein_coding
ENSMUSG00000040188,protein_coding
ENSMUSG00000040189,protein_coding
ENSMUSG00000040195,protein_coding
ENSMUSG00000040204,protein_coding
ENSMUSG00000040209,protein_coding
ENSMUSG00000040212,protein_coding
ENSMUSG00000040213,protein_coding
ENSMUSG00000040219,protein_coding
ENSMUSG00000040220,protein_coding
ENSMUSG00000040225,protein_coding
ENSMUSG00000040231,protein_coding
ENSMUSG00000040234,protein_coding
ENSMUSG00000040236,protein_coding
ENSMUSG00000040242,protein_coding
ENSMUSG00000040247,protein_coding
ENSMUSG00000040249,protein_coding
ENSMUSG00000040250,protein_coding
ENSMUSG00000040263,protein_coding
ENSMUSG00000040268,protein_coding
ENSMUSG00000040269,protein_coding
ENSMUSG00000040270,protein_coding
ENSMUSG00000040272,protein_coding
ENSMUSG00000040274,protein_coding
ENSMUSG00000040276,protein_coding
ENSMUSG00000040280,protein_coding
ENSMUSG00000040282,protein_coding
ENSMUSG00000040289,protein_coding
ENSMUSG00000040296,protein_coding
ENSMUSG00000040297,protein_coding
ENSMUSG00000040302,protein_coding
ENSMUSG00000040312,protein_coding
ENSMUSG00000040321,protein_coding
ENSMUSG00000040322,protein_coding
ENSMUSG00000040323,processed_pseudogene
ENSMUSG00000040325,protein_coding
ENSMUSG00000040327,protein_coding
ENSMUSG00000040331,protein_coding
ENSMUSG00000040339,protein_coding
ENSMUSG00000040345,protein_coding
ENSMUSG00000040350,protein_coding
ENSMUSG00000040351,protein_coding
ENSMUSG00000040354,protein_coding
ENSMUSG00000040356,protein_coding
ENSMUSG00000040359,protein_coding
ENSMUSG00000040363,protein_coding
ENSMUSG00000040364,protein_coding
ENSMUSG00000040365,protein_coding
ENSMUSG00000040370,protein_coding
ENSMUSG00000040374,protein_coding
ENSMUSG00000040383,protein_coding
ENSMUSG00000040385,protein_coding
ENSMUSG00000040389,protein_coding
ENSMUSG00000040390,protein_coding
ENSMUSG00000040396,protein_coding
ENSMUSG00000040407,protein_coding
ENSMUSG00000040410,protein_coding
ENSMUSG00000040414,protein_coding
ENSMUSG00000040415,protein_coding
ENSMUSG00000040423,protein_coding
ENSMUSG00000040424,protein_coding
ENSMUSG00000040428,protein_coding
ENSMUSG00000040429,protein_coding
ENSMUSG00000040430,protein_coding
ENSMUSG00000040433,protein_coding
ENSMUSG00000040434,protein_coding
ENSMUSG00000040435,protein_coding
ENSMUSG00000040446,protein_coding
ENSMUSG00000040447,protein_coding
ENSMUSG00000040451,protein_coding
ENSMUSG00000040455,protein_coding
ENSMUSG00000040459,protein_coding
ENSMUSG00000040462,protein_coding
ENSMUSG00000040463,protein_coding
ENSMUSG00000040464,protein_coding
ENSMUSG00000040466,protein_coding
ENSMUSG00000040471,protein_coding
ENSMUSG00000040472,protein_coding
ENSMUSG00000040473,protein_coding
ENSMUSG00000040479,protein_coding
ENSMUSG00000040481,protein_coding
ENSMUSG00000040482,protein_coding
ENSMUSG00000040483,protein_coding
ENSMUSG00000040488,protein_coding
ENSMUSG00000040498,protein_coding
ENSMUSG00000040502,protein_coding
ENSMUSG00000040506,protein_coding
ENSMUSG00000040511,protein_coding
ENSMUSG00000040520,protein_coding
ENSMUSG00000040521,protein_coding
ENSMUSG00000040524,protein_coding
ENSMUSG00000040525,protein_coding
ENSMUSG00000040532,protein_coding
ENSMUSG00000040533,protein_coding
ENSMUSG00000040537,protein_coding
ENSMUSG00000040540,processed_pseudogene
ENSMUSG00000040548,protein_coding
ENSMUSG00000040549,protein_coding
ENSMUSG00000040550,protein_coding
ENSMUSG00000040557,protein_coding
ENSMUSG00000040560,protein_coding
ENSMUSG00000040562,protein_coding
ENSMUSG00000040563,protein_coding
ENSMUSG00000040564,protein_coding
ENSMUSG00000040565,protein_coding
ENSMUSG00000040570,protein_coding
ENSMUSG00000040584,protein_coding
ENSMUSG00000040586,protein_coding
ENSMUSG00000040591,protein_coding
ENSMUSG00000040592,protein_coding
ENSMUSG00000040594,protein_coding
ENSMUSG00000040599,protein_coding
ENSMUSG00000040606,protein_coding
ENSMUSG00000040613,protein_coding
ENSMUSG00000040616,protein_coding
ENSMUSG00000040618,protein_coding
ENSMUSG00000040620,protein_coding
ENSMUSG00000040621,protein_coding
ENSMUSG00000040624,protein_coding
ENSMUSG00000040629,protein_coding
ENSMUSG00000040631,protein_coding
ENSMUSG00000040640,protein_coding
ENSMUSG00000040648,protein_coding
ENSMUSG00000040649,protein_coding
ENSMUSG00000040651,protein_coding
ENSMUSG00000040652,protein_coding
ENSMUSG00000040653,protein_coding
ENSMUSG00000040658,protein_coding
ENSMUSG00000040659,protein_coding
ENSMUSG00000040661,protein_coding
ENSMUSG00000040666,protein_coding
ENSMUSG00000040667,protein_coding
ENSMUSG00000040669,protein_coding
ENSMUSG00000040675,protein_coding
ENSMUSG00000040680,protein_coding
ENSMUSG00000040681,protein_coding
ENSMUSG00000040687,protein_coding
ENSMUSG00000040688,protein_coding
ENSMUSG00000040690,protein_coding
ENSMUSG00000040693,protein_coding
ENSMUSG00000040694,protein_coding
ENSMUSG00000040697,protein_coding
ENSMUSG00000040699,protein_coding
ENSMUSG00000040701,protein_coding
ENSMUSG00000040703,protein_coding
ENSMUSG00000040711,protein_coding
ENSMUSG00000040712,protein_coding
ENSMUSG00000040713,protein_coding
ENSMUSG00000040714,protein_coding
ENSMUSG00000040715,protein_coding
ENSMUSG00000040717,protein_coding
ENSMUSG00000040720,protein_coding
ENSMUSG00000040721,protein_coding
ENSMUSG00000040722,protein_coding
ENSMUSG00000040723,protein_coding
ENSMUSG00000040725,protein_coding
ENSMUSG00000040726,protein_coding
ENSMUSG00000040728,protein_coding
ENSMUSG00000040729,protein_coding
ENSMUSG00000040731,protein_coding
ENSMUSG00000040734,protein_coding
ENSMUSG00000040738,protein_coding
ENSMUSG00000040746,protein_coding
ENSMUSG00000040749,protein_coding
ENSMUSG00000040751,protein_coding
ENSMUSG00000040760,protein_coding
ENSMUSG00000040761,protein_coding
ENSMUSG00000040767,protein_coding
ENSMUSG00000040771,protein_coding
ENSMUSG00000040774,protein_coding
ENSMUSG00000040782,protein_coding
ENSMUSG00000040785,protein_coding
ENSMUSG00000040794,protein_coding
ENSMUSG00000040795,protein_coding
ENSMUSG00000040811,protein_coding
ENSMUSG00000040813,protein_coding
ENSMUSG00000040818,protein_coding
ENSMUSG00000040820,protein_coding
ENSMUSG00000040822,protein_coding
ENSMUSG00000040824,protein_coding
ENSMUSG00000040828,protein_coding
ENSMUSG00000040836,protein_coding
ENSMUSG00000040841,protein_coding
ENSMUSG00000040842,protein_coding
ENSMUSG00000040843,protein_coding
ENSMUSG00000040848,protein_coding
ENSMUSG00000040850,protein_coding
ENSMUSG00000040852,protein_coding
ENSMUSG00000040856,protein_coding
ENSMUSG00000040857,protein_coding
ENSMUSG00000040859,protein_coding
ENSMUSG00000040860,protein_coding
ENSMUSG00000040865,protein_coding
ENSMUSG00000040867,protein_coding
ENSMUSG00000040875,protein_coding
ENSMUSG00000040877,protein_coding
ENSMUSG00000040883,protein_coding
ENSMUSG00000040888,protein_coding
ENSMUSG00000040891,protein_coding
ENSMUSG00000040904,protein_coding
ENSMUSG00000040907,protein_coding
ENSMUSG00000040913,protein_coding
ENSMUSG00000040918,protein_coding
ENSMUSG00000040928,protein_coding
ENSMUSG00000040929,protein_coding
ENSMUSG00000040935,protein_coding
ENSMUSG00000040936,protein_coding
ENSMUSG00000040940,protein_coding
ENSMUSG00000040943,protein_coding
ENSMUSG00000040945,protein_coding
ENSMUSG00000040952,protein_coding
ENSMUSG00000040957,protein_coding
ENSMUSG00000040964,protein_coding
ENSMUSG00000040972,protein_coding
ENSMUSG00000040990,protein_coding
ENSMUSG00000040997,protein_coding
ENSMUSG00000040998,protein_coding
ENSMUSG00000041012,protein_coding
ENSMUSG00000041020,protein_coding
ENSMUSG00000041025,protein_coding
ENSMUSG00000041028,protein_coding
ENSMUSG00000041035,protein_coding
ENSMUSG00000041037,protein_coding
ENSMUSG00000041040,protein_coding
ENSMUSG00000041046,protein_coding
ENSMUSG00000041057,protein_coding
ENSMUSG00000041058,protein_coding
ENSMUSG00000041064,protein_coding
ENSMUSG00000041075,protein_coding
ENSMUSG00000041079,protein_coding
ENSMUSG00000041084,protein_coding
ENSMUSG00000041096,protein_coding
ENSMUSG00000041112,protein_coding
ENSMUSG00000041115,protein_coding
ENSMUSG00000041117,protein_coding
ENSMUSG00000041119,protein_coding
ENSMUSG00000041120,protein_coding
ENSMUSG00000041124,protein_coding
ENSMUSG00000041126,protein_coding
ENSMUSG00000041130,protein_coding
ENSMUSG00000041132,protein_coding
ENSMUSG00000041133,protein_coding
ENSMUSG00000041135,protein_coding
ENSMUSG00000041143,protein_coding
ENSMUSG00000041147,protein_coding
ENSMUSG00000041153,protein_coding
ENSMUSG00000041161,protein_coding
ENSMUSG00000041164,protein_coding
ENSMUSG00000041168,protein_coding
ENSMUSG00000041180,protein_coding
ENSMUSG00000041187,protein_coding
ENSMUSG00000041189,protein_coding
ENSMUSG00000041193,protein_coding
ENSMUSG00000041199,protein_coding
ENSMUSG00000041203,protein_coding
ENSMUSG00000041205,protein_coding
ENSMUSG00000041215,protein_coding
ENSMUSG00000041219,protein_coding
ENSMUSG00000041220,protein_coding
ENSMUSG00000041225,protein_coding
ENSMUSG00000041229,protein_coding
ENSMUSG00000041231,protein_coding
ENSMUSG00000041235,protein_coding
ENSMUSG00000041236,protein_coding
ENSMUSG00000041237,protein_coding
ENSMUSG00000041238,protein_coding
ENSMUSG00000041241,protein_coding
ENSMUSG00000041245,protein_coding
ENSMUSG00000041258,protein_coding
ENSMUSG00000041261,protein_coding
ENSMUSG00000041263,protein_coding
ENSMUSG00000041264,protein_coding
ENSMUSG00000041268,protein_coding
ENSMUSG00000041278,protein_coding
ENSMUSG00000041287,protein_coding
ENSMUSG00000041297,protein_coding
ENSMUSG00000041298,protein_coding
ENSMUSG00000041303,protein_coding
ENSMUSG00000041308,protein_coding
ENSMUSG00000041309,protein_coding
ENSMUSG00000041313,protein_coding
ENSMUSG00000041319,protein_coding
ENSMUSG00000041323,protein_coding
ENSMUSG00000041328,protein_coding
ENSMUSG00000041329,protein_coding
ENSMUSG00000041341,protein_coding
ENSMUSG00000041343,protein_coding
ENSMUSG00000041346,protein_coding
ENSMUSG00000041351,protein_coding
ENSMUSG00000041353,protein_coding
ENSMUSG00000041354,protein_coding
ENSMUSG00000041355,protein_coding
ENSMUSG00000041359,protein_coding
ENSMUSG00000041360,protein_coding
ENSMUSG00000041361,protein_coding
ENSMUSG00000041362,protein_coding
ENSMUSG00000041372,protein_coding
ENSMUSG00000041375,protein_coding
ENSMUSG00000041378,protein_coding
ENSMUSG00000041390,protein_coding
ENSMUSG00000041396,protein_coding
ENSMUSG00000041406,protein_coding
ENSMUSG00000041408,protein_coding
ENSMUSG00000041415,protein_coding
ENSMUSG00000041417,protein_coding
ENSMUSG00000041420,protein_coding
ENSMUSG00000041423,protein_coding
ENSMUSG00000041426,protein_coding
ENSMUSG00000041429,protein_coding
ENSMUSG00000041431,protein_coding
ENSMUSG00000041438,protein_coding
ENSMUSG00000041439,protein_coding
ENSMUSG00000041440,protein_coding
ENSMUSG00000041444,protein_coding
ENSMUSG00000041445,protein_coding
ENSMUSG00000041453,protein_coding
ENSMUSG00000041459,protein_coding
ENSMUSG00000041471,protein_coding
ENSMUSG00000041477,protein_coding
ENSMUSG00000041483,protein_coding
ENSMUSG00000041488,protein_coding
ENSMUSG00000041491,protein_coding
ENSMUSG00000041498,protein_coding
ENSMUSG00000041506,protein_coding
ENSMUSG00000041515,protein_coding
ENSMUSG00000041528,protein_coding
ENSMUSG00000041530,protein_coding
ENSMUSG00000041548,protein_coding
ENSMUSG00000041556,protein_coding
ENSMUSG00000041560,protein_coding
ENSMUSG00000041570,protein_coding
ENSMUSG00000041571,protein_coding
ENSMUSG00000041592,protein_coding
ENSMUSG00000041594,protein_coding
ENSMUSG00000041596,transcribed_unprocessed_pseudogene
ENSMUSG00000041598,protein_coding
ENSMUSG00000041605,protein_coding
ENSMUSG00000041607,protein_coding
ENSMUSG00000041609,protein_coding
ENSMUSG00000041617,protein_coding
ENSMUSG00000041623,protein_coding
ENSMUSG00000041625,protein_coding
ENSMUSG00000041629,protein_coding
ENSMUSG00000041632,protein_coding
ENSMUSG00000041633,protein_coding
ENSMUSG00000041638,protein_coding
ENSMUSG00000041642,protein_coding
ENSMUSG00000041645,protein_coding
ENSMUSG00000041649,protein_coding
ENSMUSG00000041650,protein_coding
ENSMUSG00000041653,protein_coding
ENSMUSG00000041654,protein_coding
ENSMUSG00000041658,protein_coding
ENSMUSG00000041670,protein_coding
ENSMUSG00000041671,protein_coding
ENSMUSG00000041679,protein_coding
ENSMUSG00000041684,protein_coding
ENSMUSG00000041685,protein_coding
ENSMUSG00000041688,protein_coding
ENSMUSG00000041697,protein_coding
ENSMUSG00000041702,protein_coding
ENSMUSG00000041703,protein_coding
ENSMUSG00000041712,protein_coding
ENSMUSG00000041716,protein_coding
ENSMUSG00000041718,protein_coding
ENSMUSG00000041720,protein_coding
ENSMUSG00000041729,protein_coding
ENSMUSG00000041733,protein_coding
ENSMUSG00000041734,protein_coding
ENSMUSG00000041736,protein_coding
ENSMUSG00000041740,protein_coding
ENSMUSG00000041747,protein_coding
ENSMUSG00000041757,protein_coding
ENSMUSG00000041763,protein_coding
ENSMUSG00000041765,protein_coding
ENSMUSG00000041769,protein_coding
ENSMUSG00000041773,protein_coding
ENSMUSG00000041774,protein_coding
ENSMUSG00000041775,protein_coding
ENSMUSG00000041777,protein_coding
ENSMUSG00000041779,protein_coding
ENSMUSG00000041781,protein_coding
ENSMUSG00000041782,protein_coding
ENSMUSG00000041798,protein_coding
ENSMUSG00000041801,protein_coding
ENSMUSG00000041805,protein_coding
ENSMUSG00000041809,protein_coding
ENSMUSG00000041815,protein_coding
ENSMUSG00000041817,protein_coding
ENSMUSG00000041827,protein_coding
ENSMUSG00000041831,protein_coding
ENSMUSG00000041837,protein_coding
ENSMUSG00000041840,protein_coding
ENSMUSG00000041841,protein_coding
ENSMUSG00000041842,protein_coding
ENSMUSG00000041845,protein_coding
ENSMUSG00000041846,protein_coding
ENSMUSG00000041852,protein_coding
ENSMUSG00000041859,protein_coding
ENSMUSG00000041870,protein_coding
ENSMUSG00000041879,protein_coding
ENSMUSG00000041881,protein_coding
ENSMUSG00000041889,protein_coding
ENSMUSG00000041890,protein_coding
ENSMUSG00000041891,protein_coding
ENSMUSG00000041895,protein_coding
ENSMUSG00000041912,protein_coding
ENSMUSG00000041915,protein_coding
ENSMUSG00000041920,protein_coding
ENSMUSG00000041921,protein_coding
ENSMUSG00000041926,protein_coding
ENSMUSG00000041930,protein_coding
ENSMUSG00000041935,protein_coding
ENSMUSG00000041936,protein_coding
ENSMUSG00000041939,protein_coding
ENSMUSG00000041945,protein_coding
ENSMUSG00000041949,protein_coding
ENSMUSG00000041957,protein_coding
ENSMUSG00000041958,protein_coding
ENSMUSG00000041959,protein_coding
ENSMUSG00000041961,protein_coding
ENSMUSG00000041966,protein_coding
ENSMUSG00000041974,protein_coding
ENSMUSG00000041975,protein_coding
ENSMUSG00000041977,protein_coding
ENSMUSG00000041992,protein_coding
ENSMUSG00000041995,protein_coding
ENSMUSG00000041997,protein_coding
ENSMUSG00000042010,protein_coding
ENSMUSG00000042015,protein_coding
ENSMUSG00000042029,protein_coding
ENSMUSG00000042032,protein_coding
ENSMUSG00000042035,protein_coding
ENSMUSG00000042042,protein_coding
ENSMUSG00000042043,protein_coding
ENSMUSG00000042046,protein_coding
ENSMUSG00000042050,protein_coding
ENSMUSG00000042055,protein_coding
ENSMUSG00000042063,protein_coding
ENSMUSG00000042066,protein_coding
ENSMUSG00000042073,protein_coding
ENSMUSG00000042078,protein_coding
ENSMUSG00000042079,protein_coding
ENSMUSG00000042097,protein_coding
ENSMUSG00000042099,protein_coding
ENSMUSG00000042102,protein_coding
ENSMUSG00000042104,protein_coding
ENSMUSG00000042105,protein_coding
ENSMUSG00000042106,protein_coding
ENSMUSG00000042111,protein_coding
ENSMUSG00000042116,protein_coding
ENSMUSG00000042121,protein_coding
ENSMUSG00000042129,protein_coding
ENSMUSG00000042133,protein_coding
ENSMUSG00000042138,protein_coding
ENSMUSG00000042148,protein_coding
ENSMUSG00000042155,protein_coding
ENSMUSG00000042156,protein_coding
ENSMUSG00000042165,protein_coding
ENSMUSG00000042167,protein_coding
ENSMUSG00000042178,protein_coding
ENSMUSG00000042182,protein_coding
ENSMUSG00000042185,protein_coding
ENSMUSG00000042190,protein_coding
ENSMUSG00000042195,protein_coding
ENSMUSG00000042197,protein_coding
ENSMUSG00000042198,protein_coding
ENSMUSG00000042202,protein_coding
ENSMUSG00000042203,protein_coding
ENSMUSG00000042207,protein_coding
ENSMUSG00000042208,protein_coding
ENSMUSG00000042210,protein_coding
ENSMUSG00000042211,protein_coding
ENSMUSG00000042213,protein_coding
ENSMUSG00000042215,protein_coding
ENSMUSG00000042216,protein_coding
ENSMUSG00000042225,protein_coding
ENSMUSG00000042228,protein_coding
ENSMUSG00000042229,protein_coding
ENSMUSG00000042246,protein_coding
ENSMUSG00000042249,protein_coding
ENSMUSG00000042251,protein_coding
ENSMUSG00000042271,protein_coding
ENSMUSG00000042272,protein_coding
ENSMUSG00000042275,protein_coding
ENSMUSG00000042289,protein_coding
ENSMUSG00000042292,protein_coding
ENSMUSG00000042293,protein_coding
ENSMUSG00000042298,protein_coding
ENSMUSG00000042302,protein_coding
ENSMUSG00000042303,protein_coding
ENSMUSG00000042305,protein_coding
ENSMUSG00000042308,protein_coding
ENSMUSG00000042312,protein_coding
ENSMUSG00000042323,protein_coding
ENSMUSG00000042328,protein_coding
ENSMUSG00000042331,protein_coding
ENSMUSG00000042340,protein_coding
ENSMUSG00000042345,protein_coding
ENSMUSG00000042348,protein_coding
ENSMUSG00000042349,protein_coding
ENSMUSG00000042350,protein_coding
ENSMUSG00000042354,protein_coding
ENSMUSG00000042357,protein_coding
ENSMUSG00000042359,protein_coding
ENSMUSG00000042363,protein_coding
ENSMUSG00000042364,protein_coding
ENSMUSG00000042367,protein_coding
ENSMUSG00000042369,protein_coding
ENSMUSG00000042372,protein_coding
